"Text","Binary_Sentiment","Cont_Sentiment"
"new to the team is chris rock , also a fast talking , up and coming detective","1.0","26.0035800934"
"latit , her father ( played by naseeruddin shah ) , is juggling many problems , not the least of which is worrying about the caterer has hired pk dubey","0.0","-104.145629883"
"luke skywalker ( mark hamill ) , princess leia ( carrie fisher ) , lando calrissian , ( billy dee williams ) , chewbacca ( peter mayhew ) , c3p0 ( anthony daniels ) and r2 d2 ( kenny baker ) are on a rescue mission to luke's home planet of tatooine by now ( or then   1983 ) , mark hamill , harrison ford , and carrie fisher have all matured in their on screen personas","0.0","-113.74937439"
"luke skywalker ( mark hamill ) , princess leia ( carrie fisher ) , lando calrissian , ( billy dee williams ) , chewbacca ( peter mayhew ) , c3p0 ( anthony daniels ) and r2 d2 ( kenny baker ) are on a rescue mission to luke's home planet of tatooine by now ( or then   1983 ) , mark hamill , harrison ford , and carrie fisher have all matured in their on screen personas","0.0","-113.74937439"
"luke skywalker ( mark hamill ) , princess leia ( carrie fisher ) , lando calrissian , ( billy dee williams ) , chewbacca ( peter mayhew ) , c3p0 ( anthony daniels ) and r2 d2 ( kenny baker ) are on a rescue mission to luke's home planet of tatooine as in empire , billy dee williams gives us another human hero to root for","0.0","-112.693084717"
"luke skywalker ( mark hamill ) , princess leia ( carrie fisher ) , lando calrissian , ( billy dee williams ) , chewbacca ( peter mayhew ) , c3p0 ( anthony daniels ) and r2 d2 ( kenny baker ) are on a rescue mission to luke's home planet of tatooine","0.0","-112.797584534"
"luke skywalker ( mark hamill ) , princess leia ( carrie fisher ) , lando calrissian , ( billy dee williams ) , chewbacca ( peter mayhew ) , c3p0 ( anthony daniels ) and r2 d2 ( kenny baker ) are on a rescue mission to luke's home planet of tatooine","0.0","-112.797584534"
"all in all , a bad movie starring some great actors doing solid work , especially michael clarke duncan as the man of the hour , john coffey","0.0","-8.12741851807"
"all in all , a bad movie starring some great actors doing solid work , especially michael clarke duncan as the man of the hour , john coffey","0.0","-8.12741851807"
"am i supposed to identify with anyone in this film ?","0.0","-45.6903686523"
"or even more importantly , am i supposed to give a rat's ass about anyone in this film ?","0.0","-92.2591247559"
"well , if i was , i sure missed that boat , because the only thing that i ended up caring about during this entire picture was the obscene amount of fat that tom hanks has been able to burrow under his loose chin  i didn't see the point of the movie , i didn't see the point of the story and i certainly didn't see the point in tom hanks' big double chin","0.0","-15.5097503662"
"how julia roberts is used solely as a   puppy dog   character , puttering around in the background while we endure the complete bitchiness of zeta jones' character , who is not one bit funny or romantic ( two ideal ingredients in a   romantic comedy   ) , is also beyond me  it starts off slow , it's got no energy , it doesn't engage you with any of its characters ( julia barely gets somewhat interesting in the film , everyone else  btw , all the talk about this film was that julia roberts was to be in a fat suit for one scene ( her character is supposed to have lost 60 pounds ) , so when the scene finally came , i did get a little excited about what it might look like and then  well , it basically just looked like julia roberts in a fat suit !","0.0","-64.2546691895"
"ugh","0.0","-0.00282530486584"
"how julia roberts is used solely as a   puppy dog   character , puttering around in the background while we endure the complete bitchiness of zeta jones' character , who is not one bit funny or romantic ( two ideal ingredients in a   romantic comedy   ) , is also beyond me","0.0","-55.2566795349"
"and why they chose john cusack , a great , quirky actor in his own right , to play the most bland , uninteresting and unfetching character ( with zero chemistry with either of his leads ) is further more , beyond me","0.0","-87.7489776611"
"and to anybody who decided that this project was   funny   enough to greenlight featuring the talents mentioned above , along with billy crystal , christopher walker , seth green and stanley tucci","0.0","-22.6119842529"
"and to anybody who decided that this project was   funny   enough to greenlight featuring the talents mentioned above , along with billy crystal , christopher walker , seth green and stanley tucci","0.0","-22.6119842529"
"the film begins with capone , played perfectly by deniro , declaring that he is not a violent man and he is a firm believer in following all laws","0.0","-20.9629192352"
"elliot ness , played with perfect ingenuity by kevin costner , is a character that surely grows during the course of the film","0.0","-31.2916946411"
"sean connery , who won an academy award for best supporting actor in his role , plays malone , an aging cop who decides to make one final run as a member of the untouchables connery plays his character with the exact amount of wit and experience needed","0.0","-3.3683848381"
"andy garcia does a wonderful job as george stone , a young man who is just becoming a police officer","1.0","83.589630127"
"charles martin smith is also fantastic as the final member who attempts to use an income tax offense against capone smith is perfect for his role as he adds some valuable comic relief to the film","1.0","13.5754890442"
"ralph fiennes ( strange days , schindler's list ) gives a gripping performance as count laszlo almasy , a victim of amnesia and horrible burns after world war ii in italy  the only redeeming qualities about this film are the fine acting of fiennes and dafoe and the beautiful desert cinematography","0.0","-73.9768066406"
"count almasy begins to remember what happened to him as it is explained by a stranger ( willem dafoe , basquiat )  the only redeeming qualities about this film are the fine acting of fiennes and dafoe and the beautiful desert cinematography","0.0","-10.8098716736"
"anyway , he is taken in by hana ( juliette binoche , the horseman on the roof ) , a boring war torn nurse","0.0","-76.6969146729"
"his love ( kirstin scott thomas , mission impossible ) was severely injured in a plane crash , and eventually died in a cave","1.0","0.337521255016"
"watching   mimic   i was tempted several times to yell at the screen   turn the lights on !","0.0","-46.6143608093"
"the switch is to your right !","1.0","34.787727356"
"use common sense !","1.0","12.1347675323"
"just do it !","1.0","3.16804766655"
"you'll be able to see the monster in the corner !","1.0","22.7466621399"
"there's a scene where mira sorvino is standing in subway station while the lights are flickering on and off  it looked like the light operator was having a seizure , and sorvino didn't even notice   she just stood there looking like she was having deep thoughts","0.0","-15.2779417038"
"writers   dennis feldman and jonathan hensleigh ( based on the comic book by chuck pfarrer ) starring   jamie lee curtis , william baldwin , donald sutherland , joanna pacula , sherman augustus , marshall bell , cliff curtis , julio oscar mechoso i suppose i'm not extremely surprised that   virus   comes to us from a deciple of james cameron ( john bruno ) , and if i strain real hard , i could even say that it's an obvious given , particuarly looking from the standpoint of mr  i almost don't even have to say that the acting from everyone ranges from sub par to horrific , the former being jamie lee curtis in the lead showing off what a strong female lead she is ( and she is , just not really here ) and the latter being   and it pains me to say this as he's a particular favorite of mine   donald sutherland , who plays the captain so poorly and without a second of credibility that this will go down as the performance of which he should be ashamed","0.0","-66.5032653809"
"writers   dennis feldman and jonathan hensleigh ( based on the comic book by chuck pfarrer ) starring   jamie lee curtis , william baldwin , donald sutherland , joanna pacula , sherman augustus , marshall bell , cliff curtis , julio oscar mechoso i suppose i'm not extremely surprised that   virus   comes to us from a deciple of james cameron ( john bruno ) , and if i strain real hard , i could even say that it's an obvious given , particuarly looking from the standpoint of mr","0.0","-66.5032653809"
"writers   dennis feldman and jonathan hensleigh ( based on the comic book by chuck pfarrer ) starring   jamie lee curtis , william baldwin , donald sutherland , joanna pacula , sherman augustus , marshall bell , cliff curtis , julio oscar mechoso i suppose i'm not extremely surprised that   virus   comes to us from a deciple of james cameron ( john bruno ) , and if i strain real hard , i could even say that it's an obvious given , particuarly looking from the standpoint of mr  i almost don't even have to say that the acting from everyone ranges from sub par to horrific , the former being jamie lee curtis in the lead showing off what a strong female lead she is ( and she is , just not really here ) and the latter being   and it pains me to say this as he's a particular favorite of mine   donald sutherland , who plays the captain so poorly and without a second of credibility that this will go down as the performance of which he should be ashamed  it happens every now and then , and it only helps sutherland's career that no one , except for an elite few , even bothered to see this film","0.0","-66.5032653809"
"writers   dennis feldman and jonathan hensleigh ( based on the comic book by chuck pfarrer ) starring   jamie lee curtis , william baldwin , donald sutherland , joanna pacula , sherman augustus , marshall bell , cliff curtis , julio oscar mechoso i suppose i'm not extremely surprised that   virus   comes to us from a deciple of james cameron ( john bruno ) , and if i strain real hard , i could even say that it's an obvious given , particuarly looking from the standpoint of mr","0.0","-66.5032653809"
"writers   dennis feldman and jonathan hensleigh ( based on the comic book by chuck pfarrer ) starring   jamie lee curtis , william baldwin , donald sutherland , joanna pacula , sherman augustus , marshall bell , cliff curtis , julio oscar mechoso i suppose i'm not extremely surprised that   virus   comes to us from a deciple of james cameron ( john bruno ) , and if i strain real hard , i could even say that it's an obvious given , particuarly looking from the standpoint of mr","0.0","-66.5032653809"
"together , anne parillaud and william baldwin conspire to make   shattered image   the biggest piece of hooey since the stallone stone   thriller     the specialist","1.0","45.1645202637"
"together , anne parillaud and william baldwin conspire to make   shattered image   the biggest piece of hooey since the stallone stone   thriller     the specialist    the film poses the question   what if the life you're living now is really a dream , and your dreams reality ?","1.0","41.4871139526"
"it's either about a woman who's haunted by a recurring ( and recurring and recurring ) nightmare that she's a hired assassin , or it's about a hired assassin who's haunted by a recurring ( and recurring and recurring ) nightmare that she's honeymooning with william baldwin in jamaica","0.0","-9.79197120667"
"the chief complaints of those who disliked the futuristic adventure appear to be that the movie focused on visuals instead of substance , that the story was thin , that mark wahlberg's character was colorless and that the surprise ending sucked like astronaut leo davidson ( wahlberg ) , the film hits the ground running , whisking viewers through a head spinning series of solid one liners and engaging vignettes and establishing a sense of thrust that carries us through the more traditional fight scenes that come later as for wahlberg , consider what burton does with his character as a man who just wants out , wahlberg is focused , subtle and sly the 2001   planet of the apes   offers a different set of great scenes , much cooler looking monkeys , fine acting from wahlberg , bonham carter , paul giamatti and tim roth , and a not so good ending","0.0","-86.4246444702"
"he doesn't want to lead humanity and he isn't looking for romance from a pretty , but dull human ( estella warren ) or a dynamic ape ( helena bonham carter , terrific as an equal rights activist )","0.0","-66.032989502"
"he doesn't want to lead humanity and he isn't looking for romance from a pretty , but dull human ( estella warren ) or a dynamic ape ( helena bonham carter , terrific as an equal rights activist ) the 2001   planet of the apes   offers a different set of great scenes , much cooler looking monkeys , fine acting from wahlberg , bonham carter , paul giamatti and tim roth , and a not so good ending","0.0","-57.1616401672"
"he doesn't want to lead humanity and he isn't looking for romance from a pretty , but dull human ( estella warren ) or a dynamic ape ( helena bonham carter , terrific as an equal rights activist ) the 2001   planet of the apes   offers a different set of great scenes , much cooler looking monkeys , fine acting from wahlberg , bonham carter , paul giamatti and tim roth , and a not so good ending","0.0","-57.1616401672"
"the 2001   planet of the apes   offers a different set of great scenes , much cooler looking monkeys , fine acting from wahlberg , bonham carter , paul giamatti and tim roth , and a not so good ending","1.0","29.6596794128"
"hilarious , ultra low budget comedy from film school dropout kevin smith chronicles a day in the life of two convenience store slackers ( brian o'halloran and jeff anderson )","0.0","-118.854400635"
"hilarious , ultra low budget comedy from film school dropout kevin smith chronicles a day in the life of two convenience store slackers ( brian o'halloran and jeff anderson )","0.0","-118.854400635"
"ewan mcgregor   codename     eye     is pointing a high tech rifle ly gadget at a fat , bald business oriented american engaging in illicit sexual activities in a window across the street  i've got reason to believe , you see   i admire a lot of ewan mcgregor's previous work  the rest of the movie involves ewan mcgregor's eye character following ashley judd around to every corner of the united states , totally and completely obsessed by this woman from afar  ewan mcgregor at one point takes up residence in a bell tower just so he could be repeatedly awakened and deafened by the giant bell","0.0","-19.7015247345"
"lang , through an elaborate and expensive teleconferencing briefcase","0.0","-37.4541015625"
"when eye tracks his target to an expensive  looking secluded house , he witnesses a mysterious and beautiful woman ( ashley judd ) take a knife out and proceed to stab the poor bastard  the rest of the movie involves ewan mcgregor's eye character following ashley judd around to every corner of the united states , totally and completely obsessed by this woman from afar  judd  judd everything she knows about wearing wigs   jason priestley's awfully played dirty desert vagrant  1 , who tries to emulate dennis hopper a la blue velvet , but fails miserably   and the cop who sees ashley fleeing an accident scene and  then wants to pay for sex  but is shot  the last ten or so minutes featured a conversation between the eye and the judd that was supposed to be some sort of revealing exposition","0.0","-30.346113205"
"judd everything she knows about wearing wigs   jason priestley's awfully played dirty desert vagrant  1 , who tries to emulate dennis hopper a la blue velvet , but fails miserably   and the cop who sees ashley fleeing an accident scene and  then wants to pay for sex  but is shot  jason priestly starts philosophizing about sharks , then laughs maniacally","0.0","-47.4583969116"
"one survivor finally does turn up , nadia ( joanna pacula ) , who informs the suicidal and stern captain ( donald sutherland ) and one of the crew , kit foster ( jamie lee curtis ) , that a mysterious alien life form hit the santi mir space station which then was transported down to the ship , taking over the minds of all of the electrical machines and thinking that humans are viruses that should be completely wiped out","0.0","-66.527015686"
"one survivor finally does turn up , nadia ( joanna pacula ) , who informs the suicidal and stern captain ( donald sutherland ) and one of the crew , kit foster ( jamie lee curtis ) , that a mysterious alien life form hit the santi mir space station which then was transported down to the ship , taking over the minds of all of the electrical machines and thinking that humans are viruses that should be completely wiped out  donald sutherland has fallen on hard times recently by starring in thoroughly disposable films , such as 1994's   the puppet masters ,   although i just watched him in the superb 1978 sci fi classic   invasion of the body snatchers ,   where he was fabulous","0.0","-66.527015686"
"one survivor finally does turn up , nadia ( joanna pacula ) , who informs the suicidal and stern captain ( donald sutherland ) and one of the crew , kit foster ( jamie lee curtis ) , that a mysterious alien life form hit the santi mir space station which then was transported down to the ship , taking over the minds of all of the electrical machines and thinking that humans are viruses that should be completely wiped out  in her second return to horror in the last year , jamie lee curtis once again proves to be a strong and resourceful heroine , but that is about it","0.0","-66.527015686"
"the last of the three top billers is william baldwin , but it is fairly hard to say if he is good or not in the picture , since he has nothing to do","0.0","-35.7436904907"
"roger moore ( the real james bond ) mockingly plays the cliche spewing   chief   of the spice girls , and darn it all , he's fun to watch","0.0","-48.630897522"
"mark mckenney also is good as a screenwriter trying to pitch film ideas to the band's manager ( richard e","0.0","-7.94970607758"
"zero effect gets its title from the main character , daryl zero ( bill pullman ) , although we don't understand what it truly means until the very last line of dialogue in the film","0.0","-106.483474731"
"zero's accomplice is steve arlo ( ben stiller ) , a   normal   guy who does the business side of the job    he's the one who actually speaks to clients and explains zero's greatness as an investigator ben stiller is also a very funny individual   he's the kind of comedian who makes normal lines sound funny","0.0","-93.259552002"
"the opening scene has steve explaining the many virtues of zero's talents to soon to be client gregory stark ( ryan o'neal )","1.0","3.93017029762"
"his path leads to a young , pretty paramedic named gloria sullivan ( kim dickens ) o'neal also gives his character a bit of depth   and kim dickens , last seen ( and underused ) in mercury rising , gets a chance to show us her talent here , giving gloria the realism this kind of character really needs","0.0","-52.1884384155"
"money talks is about a black ticket scalper named franklin hatchett ( played less annoyingly than expected by chris tucker )","0.0","-161.308654785"
"franklin's only hope   james russell ( charlie sheen ) , an investigative reporter for the local news who's out to prove himself a worthy journalist","0.0","-49.5519943237"
"the truman show ( paramount pictures ) running time   1 hour 42 minutes starring jim carrey and ed harris directed by peter weir after a long wait , jim carrey's dramatic debut finally makes it to the big screen","0.0","-145.770141602"
"the truman show ( paramount pictures ) running time   1 hour 42 minutes starring jim carrey and ed harris directed by peter weir after a long wait , jim carrey's dramatic debut finally makes it to the big screen ed harris brings an extreme intensity to christoff , the megalomaniac creator of the show","0.0","-105.506484985"
"unfortunately , he's barely in the film , and for the first hour dosen't appear at all !also disappointing is natascha mcelhone's character sylvia","0.0","-12.98624897"
"harrison ford stars as dr","0.0","-82.6015777588"
"hints are dropped from various times of the night kimble's wife , helen ( sela ward ) was murdered","0.0","-0.80903428793"
"there is a great sense of comradeship between gerard and his two closest deputies cosmo renfo ( pantoliano ) and biggs ( roebuck )","0.0","-14.63697052"
"there is a great sense of comradeship between gerard and his two closest deputies cosmo renfo ( pantoliano ) and biggs ( roebuck )","0.0","-14.63697052"
"but as for men in black , the only scene i still recall is when will smith is squishing all those giant roaches as you probably already know , will smith and tommy lee jones ( agents k and j , respectively ) belong to a top secret agency known as divison 5 , or it's nickname mib ( men in black","0.0","-4.61745214462"
"this was after the release of the high grossing batman forever , and it said that tommy lee jones and chris o'donnell were being considered for the roles ( in the comic book , there were no black men in black as you probably already know , will smith and tommy lee jones ( agents k and j , respectively ) belong to a top secret agency known as divison 5 , or it's nickname mib ( men in black","0.0","-22.4051132202"
"this was after the release of the high grossing batman forever , and it said that tommy lee jones and chris o'donnell were being considered for the roles ( in the comic book , there were no black men in black kind of weird , huh ?","0.0","-45.434211731"
")all i can say is , thank god they didn't cast chris o'donnell","0.0","-32.1085014343"
"the always watchable morgan freeman plays a detective who becomes personally involved in a case involving missing girls  freeman notes that each of the young women who've disappeared are all strong willed , assertive , and more successful in their careers than the average girl  anyway , one of the women manages to escape ( ashly judd ) and teams up with freeman to  and as for freeman , kiss the girls is his second dog in a year   first chain reaction , now this","0.0","-26.6684188843"
"anyway , one of the women manages to escape ( ashly judd ) and teams up with freeman to  thus , ashly judd comes across all out of focus , instead of being the heart of the story","0.0","-18.3968315125"
"by phil curtolo mel gibson ( braveheart ) gave a gripping performance as the father of a young kidnapped boy in ron howard's ransom","0.0","-54.0721664429"
"jackie chan is the barry sanders of moviemaking almost every cent that's invested in a jackie chan movie goes for stunts , and as chan does his own stunts , the rest of the money goes to pay his hospital bills jackie is sent by the un to retrieve a cache of lost nazi gold in the north african desert , and is chased by a horde of neo nazi sympathizers and two stereotypical arabs ( one of the things i like about jackie chan movies   no political correctness ) however , you've got to go with what you've got , and what you've got in jackie chan is something special    a talent that mainstream hollywood should , could , and ought to utilize","0.0","-75.8622283936"
"ironically , the parts of   batman and robin   that work are the ones showing the characters in street clothing , and most of those succeed because of george clooney as bruce wayne  easily the best batman yet , clooney's expressive eyes and weary smile gives the character a sense of depth that the script doesn't even hint at  the film's most effective scene is a tender , quiet exchange between clooney and alfred ( michael gough ) , bruce wayne's butler and surrogate father  give alicia silverstone her walking papers , while keeping clooney , o'donnell and michael gough","1.0","60.1918106079"
"the film's most effective scene is a tender , quiet exchange between clooney and alfred ( michael gough ) , bruce wayne's butler and surrogate father  give alicia silverstone her walking papers , while keeping clooney , o'donnell and michael gough","0.0","-16.9538154602"
"as for the other heroes , chris o'donnell's robin is enthusiastic , perky and horny as hell , while pudgy alicia silverstone is hard to accept as an athlete in her debut as batgirl","1.0","8.09546470642"
"as for the other heroes , chris o'donnell's robin is enthusiastic , perky and horny as hell , while pudgy alicia silverstone is hard to accept as an athlete in her debut as batgirl  give alicia silverstone her walking papers , while keeping clooney , o'donnell and michael gough","1.0","30.6662254333"
"the joker , brilliantly overplayed by jack nicholson , was at once charismatic and repellent  in a movie filled to the brim with major characters , the decision to add the entirely unnecessary batgirl and elle macpherson as bruce wayne's girlfriend is puzzling  call jack nicholson and michelle pfieffer and beg them to reprise their roles as the joker and catwoman","0.0","-91.6111755371"
"blade is the movie that shows that wesley snipes really can live up to his potential as one of hollywood's premier leading men blade ( snipes ) is half man , half vampire","1.0","23.5983695984"
"blade runs up against the evil deacon frost ( stephen dorff ) a maverick in the vampire community","0.0","-112.504486084"
"i had originally written george clooney off as a one note actor , incapable of depth but occasionally showing a little flair as i said , clooney is terrific , and he's matched by lopez","1.0","0.891704440117"
"my problem is that i'm a slow reader , and not very dedicated    i'll enjoy portions of a book and then set it down for months at a time ( it's taken me the last six weeks to get through the first one hundred pages of anna karenina , even though i'm loving the book ) here , he plays jack foley , a middle aged guy who robs banks for a living he goes to jail    which is interesting    only to break out five cinematic minutes later with the help of his friend , buddy ( ving rhames ) the supporting cast is strong , led by the always reliable ving rhames","1.0","1.39636611938"
"we're then introduced to karen sisco ( jennifer lopez ) , a u as i said , clooney is terrific , and he's matched by lopez lopez is , of course , beautiful , but she can act , too","0.0","-79.4429626465"
"in addition to this , i typically don't read anything created after the 19th century however , i don't think it should be necessary to read the book beforehand in order to judge the quality of the film dennis farina , who plays karen's father , is good , as is don cheadle as the profoundly stupid villain","0.0","-19.1139545441"
"needless to say , i haven't read the elmore leonard novel out of sight , on which steven soderbergh's new film is based steve zahn , who plays jack's nearly brain dead accomplice glenn , steals all of his scenes ( and that's in a film where every scene is already at a high level )","1.0","0.234821140766"
"recap a few thousand years later , where a soldier named rick ( played by brandan fraser ) aids a young historian named evelyn ( played by rachel wiesz ) and her brother , jonathan ( played by john hannah ) in finding the book of amon ra , in the process inadvertently freeing the mummy but at least it's a break from the naive heroes that brendan fraser has been playing a lot of","0.0","-91.6329040527"
"recap a few thousand years later , where a soldier named rick ( played by brandan fraser ) aids a young historian named evelyn ( played by rachel wiesz ) and her brother , jonathan ( played by john hannah ) in finding the book of amon ra , in the process inadvertently freeing the mummy","0.0","-91.6329040527"
"recap a few thousand years later , where a soldier named rick ( played by brandan fraser ) aids a young historian named evelyn ( played by rachel wiesz ) and her brother , jonathan ( played by john hannah ) in finding the book of amon ra , in the process inadvertently freeing the mummy ideally , for it to be successful , the film would have to focus on one the more action oriented aspect , with one character serving as the comic relief ( that would be johnson )","0.0","-91.6329040527"
"ingredients   possessed plastic dolls in love , plastic dolls having sex starring   jennifer tilly , voice of brad dourif , katherine heigl , nick stabile , john ritter synopsis   this is the fourth film in the chucky series , which debuted in the late 1980s  in bride of chucky , chucky's longtime girlfriend tiffany ( jennifer tilly ) dies and her spirit inhabits a female plastic doll through voodoo  the suspenseless bride of chucky relies mostly on jennifer tilly's cleavage to keep attention during the first half , and on occasional puns to keep attention during the second half","0.0","-134.633392334"
"ingredients   possessed plastic dolls in love , plastic dolls having sex starring   jennifer tilly , voice of brad dourif , katherine heigl , nick stabile , john ritter synopsis   this is the fourth film in the chucky series , which debuted in the late 1980s","0.0","-160.84161377"
"ingredients   possessed plastic dolls in love , plastic dolls having sex starring   jennifer tilly , voice of brad dourif , katherine heigl , nick stabile , john ritter synopsis   this is the fourth film in the chucky series , which debuted in the late 1980s","0.0","-160.84161377"
"pierce brosnan plays the volcanologist sent to study the volcano and , perhaps more by hunch than actual scientific proof , is determined that the volcano will be arupting in the very near future","0.0","-30.021812439"
"or at least the mayor of dante's peak ( linda hamilton )","0.0","-62.1753158569"
"the truman show is about a man ( jim carrey ) whose entire life has been engineered by a corporation and marketed to the public it begins with jim carrey looking into a mirror , reciting the crucial   eat me   scene from alive , wishing his neighbors a good day , afternoon and evening , and living in domestic bliss with his wife ( laura linney )","0.0","-49.6310577393"
"it begins with jim carrey looking into a mirror , reciting the crucial   eat me   scene from alive , wishing his neighbors a good day , afternoon and evening , and living in domestic bliss with his wife ( laura linney )","0.0","-75.6000366211"
"the death was staged by director christof ( ed harris ) , who wanted to put a fear of water into truman to keep him from leaving the island","0.0","-112.430603027"
"there's ginger ( geri halliwell ) , the brainy one , sporty ( melanie chisholm ) , the athletic one , baby ( emma bunton ) , the childish one , posh ( victoria adams ) , the fashion conscious one , and scary ( melanie brown ) , the one with a tongue pierced back so far you're almost certain the post sticks out her throat","0.0","-81.2694091797"
"there's ginger ( geri halliwell ) , the brainy one , sporty ( melanie chisholm ) , the athletic one , baby ( emma bunton ) , the childish one , posh ( victoria adams ) , the fashion conscious one , and scary ( melanie brown ) , the one with a tongue pierced back so far you're almost certain the post sticks out her throat","0.0","-81.2694091797"
"there's ginger ( geri halliwell ) , the brainy one , sporty ( melanie chisholm ) , the athletic one , baby ( emma bunton ) , the childish one , posh ( victoria adams ) , the fashion conscious one , and scary ( melanie brown ) , the one with a tongue pierced back so far you're almost certain the post sticks out her throat","0.0","-81.2694091797"
"there's ginger ( geri halliwell ) , the brainy one , sporty ( melanie chisholm ) , the athletic one , baby ( emma bunton ) , the childish one , posh ( victoria adams ) , the fashion conscious one , and scary ( melanie brown ) , the one with a tongue pierced back so far you're almost certain the post sticks out her throat","0.0","-81.2694091797"
"there's ginger ( geri halliwell ) , the brainy one , sporty ( melanie chisholm ) , the athletic one , baby ( emma bunton ) , the childish one , posh ( victoria adams ) , the fashion conscious one , and scary ( melanie brown ) , the one with a tongue pierced back so far you're almost certain the post sticks out her throat","0.0","-81.2694091797"
"he hires a private investigator to find her   pat healy ( matt dillon ) it is only a matter of time before ted finds out that he had been double crossed , and goes to get her for himself dillon is exceptionally creepy , especially with his capped teeth","0.0","-124.57333374"
"and rounding out the cast is ted s friend dom ( chris elliot ) , tanning addict magda ( lin shaye ) , modern troubador greek chorus ron lichman , and mary s sweet mom , markie post ( where has she been ?","0.0","-29.4244613647"
"! )","1.0","0.262025177479"
"","0.0","-0.676642715931"
"thirteen years ago , geeky ted ( ben stiller ) lucked out in having dazzling mary ( cameron diaz ) go with him to the senior prom ben stiller also fares very well , totally changing his image from his  reality bites  and  flirting with disaster  straight men to being a , ( how to say it ? )","0.0","-120.367996216"
", a complete loser approach this with an open mind , and you will reap the benefits hugely","0.0","-0.123286366463"
"thirteen years ago , geeky ted ( ben stiller ) lucked out in having dazzling mary ( cameron diaz ) go with him to the senior prom cameron diaz makes her totally charming , and the audience respects her , even though women in general do not usually undress before an open window","0.0","-144.139526367"
"and rounding out the cast is ted s friend dom ( chris elliot ) , tanning addict magda ( lin shaye ) , modern troubador greek chorus ron lichman , and mary s sweet mom , markie post ( where has she been ?","0.0","-29.4244613647"
"! )","1.0","0.262025177479"
"chris elliot s role , skin blemishes and all , becomes merely tasteless and boring","0.0","-14.6795959473"
"gun wielding arnold schwarzenegger has a change of heart by the film's end and becomes a believer in god instead of a skeptic , going through an amazing transformation by having a christian epiphany in the final scene as he becomes someone who can now beat the devil by his faith alone  arnold plays an alcoholic security guard who finds his new mission in life is to stop satan ( occupying gabriel byrne's body and possessing a wall st  it is now a few days before the new year celebration for 2000 and arnold and his wise cracking security guard partner kevin pollack are hired to guard a wall street turd , and when he is fired upon by a renograde priest , thomas aquinas , arnold saves him and through a ridiculous chase captures the tongue less priest who fired the shot  he , nevertheless , can speak and tells arnold an 'end of days' is coming as prophesized in revelations  it is now up to arnold to save the world and find the chosen woman  he quickly finds christine and does everything to protect her from all the evil forces around her , as the film includes ludicrous helicopter rescues , people jumping out of windows , satan taking a piss and dropping a match to kill arnold's partner as the piss explodes like gasoline , satan being fired at","0.0","-6.11125087738"
"arnold plays an alcoholic security guard who finds his new mission in life is to stop satan ( occupying gabriel byrne's body and possessing a wall st","0.0","-66.2145080566"
"the chosen woman is christine york ( robin )","0.0","-73.271987915"
"it is now a few days before the new year celebration for 2000 and arnold and his wise cracking security guard partner kevin pollack are hired to guard a wall street turd , and when he is fired upon by a renograde priest , thomas aquinas , arnold saves him and through a ridiculous chase captures the tongue less priest who fired the shot","0.0","-32.5166664124"
"the heroine of this movie is emily eden ( melanie griffith ) , tough lady cop who sometimes shows too much enthusiasm in battling bad guys on the streets of new york  but the worst insult to viewer's audience is terrible miscasting of melanie griffith","0.0","-70.0978546143"
"during one of such actions , her partner nick ( jamey sheridan ) got hurt and as a result , she becomes depressed","0.0","-168.810455322"
"things get even more complicated when she develops feelings for young cabalistic scholar ariel ( eric thal )  but , on the other hand , other actors are more convincing ( lee richardson as an old rabbi , thal as ariel and charming mia sara as his intended bride ) , and the photography by andrzej bartkowiak very effectively creates atmosphere of warmth when the scenes take place in hassidic community","0.0","-84.079246521"
"but , on the other hand , other actors are more convincing ( lee richardson as an old rabbi , thal as ariel and charming mia sara as his intended bride ) , and the photography by andrzej bartkowiak very effectively creates atmosphere of warmth when the scenes take place in hassidic community","1.0","36.3077201843"
"but , on the other hand , other actors are more convincing ( lee richardson as an old rabbi , thal as ariel and charming mia sara as his intended bride ) , and the photography by andrzej bartkowiak very effectively creates atmosphere of warmth when the scenes take place in hassidic community","1.0","36.3077201843"
"dora ( fernanda montenegro ) sits behind a make shift desk at rio s major train station fernanda montenegro surprisingly got an oscar nomination for this very delicate performance , but the true marvel is that of vinicius de oliveira , who plays josu ?","0.0","-26.3548355103"
"","0.0","-0.676642715931"
"he , like the discoveries of j ?","1.0","5.46048545837"
"r ?","0.0","-4.84961605072"
"mie renier (  la promesse  ) and giorgio cantarini (  life is beautiful  ) , prove that the true acting discoveries may be outside of the united states","0.0","-47.8189620972"
"he , like the discoveries of j ?","1.0","5.46048545837"
"r ?","0.0","-4.84961605072"
"mie renier (  la promesse  ) and giorgio cantarini (  life is beautiful  ) , prove that the true acting discoveries may be outside of the united states","0.0","-47.8189620972"
"plot   upon the realization that they are failing all of their classes , two roommates try to find a third roomie who will kill himself , since the school's charter automatically grants top grades to the roommates of any student who succeeds in suicide  critique   despite this film's interesting premise and dark subject matter , this movie sucks because it is unfunny , boring , and presents us with one of tom everett scott's worst acting performances  skip it altogether !","0.0","-25.8369369507"
"little known facts about this film and its stars   during auditions for that thing you do !","1.0","13.3885097504"
